Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,10,0.9005,0.906,0.8922
SVM,Mutual Information,10,0.761,0.77,0.7413
SVM,K-Means Clustering,10,0.9477,0.9545,0.9433
SVM,Laplacian Score,10,0.8615,0.8723,0.8501
SVM,Genetic Algorithm,10,0.9651,0.9689,0.9622
SVM,QPSO,10,0.9703,0.9739,0.9678
SVM,Quantum Amplitude (Qiskit),10,0.8944,0.9079,0.8856
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645


0,1,2,3,4,5,6,7,8,9
0.24024527,0.32519,0.38451013,0.31177437,0.42231223,0.37515664,0.36044052,0.5086173,0.3960871,0.31747708
0.57256067,0.5503932,0.5993722,0.6080351,0.56924963,0.59013295,0.5644845,0.64972967,0.62211525,0.6107323
-0.18374334,-0.1911297,-0.21829739,-0.2059338,-0.1654375,-0.20384628,-0.16767308,-0.19038104,-0.14791285,-0.08241648
-0.49600524,-0.39161557,-0.42719108,-0.34658283,-0.37972125,-0.32136667,-0.3327086,-0.41353542,-0.43140575,-0.38900155
-0.12644757,-0.13620208,-0.19442384,-0.28673217,-0.3215585,-0.2955695,-0.38371956,-0.33477503,-0.25518042,-0.19794129
-1.5617063,-1.6274871,-1.6716007,-1.7051926,-1.7144028,-1.7086805,-1.770018,-1.6966733,-1.6841381,-1.7086502
1.7184758,1.5528225,1.4528521,1.5387129,1.4539354,1.4787017,1.5306923,1.5292206,1.6181715,1.641569
0.4751579,0.520183,0.5725144,0.54519194,0.59067804,0.60733104,0.5554825,0.46267375,0.46121386,0.5085373
1.0767634,1.132626,1.1424958,1.1526761,1.1447545,1.0774126,1.0475883,1.1091652,1.0933264,1.1616968
0.64418036,0.81129944,0.7724555,0.68584096,0.6151676,0.6015984,0.4894683,0.6103495,0.56848145,0.7040408
0.70434093,0.84700245,0.82617104,0.9372137,0.86924684,0.84523815,0.8765516,0.90570086,0.8289885,0.87288475
0.088411525,0.09174757,0.1965058,0.186088,0.14986573,0.14011584,0.030369526,0.042618424,0.043636438,-0.0024377748
0.7473127,0.84425604,0.9007759,0.9731241,0.96414393,0.9541595,0.74152255,0.8827291,0.80600256,0.8684415
0.10273546,0.21258835,0.18158482,0.18309546,0.31210914,0.2547699,0.22841214,0.31499806,0.28115755,0.21972531
0.91060567,0.77285016,0.7843923,0.967139,0.98557234,1.0258182,0.86754966,0.8499123,0.89794624,0.88621455
-1.1348529,-1.1056747,-1.0389513,-1.1246413,-1.123592,-1.0694842,-1.091872,-1.1125338,-1.0826733,-1.0510476
-1.0517741,-1.0315224,-1.0120934,-0.9570595,-0.9368591,-0.9175677,-0.9748467,-0.9418863,-1.0175467,-0.9932851
-0.01185606,-0.012614921,-0.027308881,0.033468824,0.039662663,-0.046196964,-0.029643387,-0.11162066,-0.09427904,-0.10463279
0.26889315,0.33342913,0.3278104,0.2519237,0.22027326,0.30349785,0.18940374,0.27889955,0.2964815,0.2330551
0.3777551,0.46250904,0.48597276,0.4075354,0.4406794,0.4468154,0.42645475,0.61691284,0.43439698,0.4774345
-0.10066448,-0.2213399,-0.212329,-0.33162016,-0.37053767,-0.33856475,-0.44373247,-0.35446513,-0.2628424,-0.28680652
-1.9799653,-2.0202196,-2.041641,-2.061304,-2.0878687,-2.1844947,-2.1030896,-2.1659539,-2.0940535,-2.0863276
1.3231351,1.1271334,1.1275748,1.3412056,1.2518964,1.2952552,1.2666355,1.2207423,1.2887067,1.2327889
0.29467624,0.3087117,0.2591739,0.2579088,0.31517035,0.26336893,0.3184315,0.25264612,0.22369274,0.30859053
0.42645648,0.5586324,0.5008938,0.53920686,0.5172093,0.46974623,0.59149027,0.5250257,0.49952373,0.5929593
-0.5303827,-0.5948478,-0.54357475,-0.5949631,-0.57257664,-0.5564074,-0.464737,-0.60059136,-0.6038001,-0.5978348
-2.0401258,-2.0559225,-2.0625303,-2.0882368,-2.152154,-2.1472323,-2.202111,-2.185644,-2.1745043,-2.1085439
-1.9112104,-1.95156,-2.0088148,-2.0373638,-2.075624,-2.0641081,-2.05808,-2.0871935,-2.013603,-2.0552247
0.7100705,0.7179225,0.6560719,0.74868417,0.7131259,0.74778223,0.77452964,0.6333212,0.70639694,0.7084841
0.6785578,0.64926296,0.6739771,0.7277364,0.7651662,0.79364383,0.87055033,0.77771527,0.8213265,0.8462252
-0.46162778,-0.34218067,-0.37645978,-0.31965002,-0.26033458,-0.29270315,-0.23968859,-0.25929636,-0.29732126,-0.30457956
1.053845,1.0776985,1.0678909,1.1377134,1.1661829,1.0974771,1.161613,1.1452637,1.0320307,1.1483669
1.5723717,1.5940182,1.6139987,1.6464441,1.5702609,1.4271073,1.398664,1.420925,1.5683687,1.5527037
-0.60773194,-0.5289346,-0.5405905,-0.4064335,-0.44706756,-0.4646842,-0.44973376,-0.4955775,-0.44289872,-0.5311859
-0.4100616,-0.3092241,-0.2779813,-0.20294127,-0.2633958,-0.24397518,-0.17667502,-0.2133528,-0.2398565,-0.2557037
-0.006126483,-0.075781696,-0.05118245,-0.035359427,0.015173092,-0.12072209,-0.03264403,-0.15100084,-0.09811003,-0.10907605
0.7587719,0.72341526,0.71874005,0.69481856,0.6855751,0.71338606,0.76252705,0.77771527,0.7370448,0.73514366
-1.9942893,-2.0641618,-2.0774512,-2.0762668,-2.1123583,-2.1243014,-2.1480992,-2.1561089,-2.1093774,-2.095214
-0.6678925,-0.60308695,-0.5972902,-0.56803024,-0.56339306,-0.49048135,-0.41672665,-0.5152676,-0.5041945,-0.54007244
-0.32698274,-0.27352113,-0.30185488,-0.223889,-0.2389062,-0.21817802,-0.2606931,-0.12474738,-0.12875792,-0.14462215
0.75304234,0.6575021,0.6948665,0.62898284,0.6427184,0.7019206,0.74752384,0.8597573,0.83281946,0.7618032
0.36629593,0.40483505,0.39346272,0.37461755,0.45904657,0.48407796,0.40545025,0.38063172,0.34245333,0.37968272
-0.4358447,-0.27626753,-0.25410774,-0.22089645,-0.15319271,-0.17518276,-0.20968214,-0.24616963,-0.22836354,-0.3001363
0.42645648,0.4515235,0.44120982,0.42249808,0.43149582,0.47261256,0.585489,0.6037861,0.47653782,0.50409406
0.21446218,0.2208275,0.23828453,0.21002826,0.09782539,0.18024476,0.23141277,0.38063172,0.26583362,0.21972531
-0.51605874,-0.43555766,-0.42719108,-0.3974559,-0.41339442,-0.4102235,-0.42272794,-0.4397889,-0.43140575,-0.49119654
0.5381832,0.63553107,0.6829297,0.5840948,0.55394363,0.6216628,0.61849606,0.584096,0.51867867,0.5263104
0.27748752,0.3526538,0.3994311,0.40155035,0.38863906,0.39808744,0.46546316,0.48564553,0.4573829,0.41967207
-0.8569685,-0.8200511,-0.8121524,-0.8672835,-0.85114557,-0.83730984,-0.845819,-0.8926611,-0.8643071,-0.8955334
1.5838308,1.6681706,1.7751453,1.5865934,1.5243429,1.5904894,1.389662,1.5390656,1.5109038,1.5082712
1.9361998,1.9263303,1.9273392,1.8200109,1.790667,1.8742582,1.9417807,1.8475437,1.8518616,1.7570938
-2.1461232,-2.187749,-2.2206926,-2.2767663,-2.308275,-2.3306787,-2.328138,-2.2906578,-2.270279,-2.2329552
-1.1663656,-1.1551095,-1.1493665,-1.184492,-1.1511428,-1.1067468,-1.2208997,-1.214266,-1.1363071,-1.1665723
1.5752364,1.4182498,1.4080892,1.4130265,1.3590382,1.4185083,1.4196684,1.3848265,1.4879179,1.4949414
3.0162249,2.9452379,2.9270449,2.7836065,2.7978008,2.7255642,2.6709375,2.690936,2.809608,2.8057036
0.2115974,0.2647696,0.31885782,0.24593864,0.29680318,0.24330448,0.25541794,0.36750498,0.27732655,0.3352501
-0.3413067,-0.48224613,-0.4838908,-0.55606014,-0.53584224,-0.61660075,-0.6147693,-0.57761955,-0.5348424,-0.46898025
0.8504451,0.7920748,0.79931325,0.7905796,0.6886363,0.7248514,0.71451676,0.77443355,0.85197437,0.75736
1.8015547,1.7972505,1.7691768,1.7900857,1.7355655,1.8627927,1.794749,1.7786283,1.8327067,1.912608
-1.44425,-1.3583418,-1.3582602,-1.3221484,-1.3348145,-1.3360549,-1.3739326,-1.3324065,-1.3891522,-1.3176432
-0.1465011,-0.11148465,-0.07804021,-0.071269825,-0.10727476,-0.106390335,-0.035644677,-0.11490233,-0.16706778,-0.15795194
-0.13504194,-0.15817313,-0.12877153,-0.13710554,-0.09196878,-0.077726826,-0.08665565,-0.09193055,0.016819537,-0.024654083
-0.7910784,-0.84476846,-0.8509469,-0.7984553,-0.72257525,-0.79144824,-0.7377957,-0.82702744,-0.8068423,-0.8822036
-0.33271232,-0.30373132,-0.31677586,-0.31366497,-0.19911066,-0.21531168,-0.24268924,-0.28226814,-0.23602551,-0.28236327
-2.0086133,-2.0559225,-2.0923724,-2.1391098,-2.1735823,-2.1300342,-2.1450987,-2.2184608,-2.1476874,-2.1263168
-1.9799653,-2.0119805,-2.0446253,-2.1361172,-2.1307256,-2.1042368,-2.1480992,-2.1101654,-2.1017156,-2.0685544
-0.77388966,-0.67723924,-0.65995836,-0.68473905,-0.62767816,-0.6624624,-0.6237712,-0.5907463,-0.6536029,-0.5711753
0.7559071,0.67947316,0.6560719,0.77262443,0.8233289,0.81657463,0.85854775,0.8203771,0.76003075,0.69959754
-1.0976107,-1.0040586,-1.0299987,-1.0079325,-1.0042053,-1.0150236,-0.9868493,-1.0829986,-1.0865043,-1.0865936
0.2345157,0.28948703,0.31587362,0.3057893,0.28149718,0.38375568,0.32743344,0.38063172,0.31563643,0.33080685
0.8189324,0.81129944,0.79334486,0.78459454,0.87536925,0.876768,0.87955225,0.89585584,0.959242,0.9173174
-0.3814137,-0.36140537,-0.3525862,-0.34059778,-0.3399257,-0.29843584,-0.32370666,-0.2888315,-0.3394621,-0.29124978
-0.44443905,-0.34492704,-0.32274425,-0.24483672,-0.21441664,-0.24397518,-0.19167824,-0.29867655,-0.25134945,-0.35345545
0.56396633,0.4707482,0.459115,0.63197535,0.55088246,0.6531927,0.49847025,0.58737767,0.5799744,0.5307536
-0.309794,-0.32020962,-0.33169684,-0.2508218,-0.20523305,-0.18378182,-0.25169116,-0.20350777,-0.2130396,-0.29569304
-0.02618,-0.05381064,-0.07804021,-0.032366894,-0.015438872,0.02546181,0.054374695,0.11481543,0.043636438,0.09087072
0.27175793,0.39110312,0.36063656,0.371625,0.38251665,0.48121163,0.40545025,0.48236385,0.41524205,0.34413663
-0.9801544,-0.89145696,-0.90764666,-0.99296993,-0.998083,-1.0035582,-0.9868493,-1.0797169,-1.0750114,-1.0821503
0.47802266,0.32519,0.30692104,0.2609013,0.30904794,0.35509217,0.32743344,0.20998423,0.33096036,0.28193098
0.40640298,0.5146903,0.5844512,0.53920686,0.49578094,0.5012761,0.534478,0.4036035,0.5531575,0.486321
-0.52465314,-0.4328113,-0.38839656,-0.4064335,-0.38278243,-0.35576287,-0.28469828,-0.40369037,-0.32413816,-0.34012565
0.17149037,0.2620232,0.2681265,0.28484157,0.30598676,0.27483433,0.27942312,0.39704013,0.25050965,0.25082815
-0.22385037,-0.1334557,-0.15861349,-0.17600846,-0.104213566,-0.100657634,-0.08665565,-0.15756421,-0.20154665,-0.20238455
0.4235917,0.2839943,0.30393684,0.21002826,0.21415086,0.26050258,0.2524173,0.39375845,0.3731012,0.36635295
0.88482255,0.90467644,0.9216653,0.9072884,0.97638875,0.876768,1.0145813,0.93523604,0.96307296,0.8551117
-0.5303827,-0.63329715,-0.6271322,-0.5620452,-0.5909438,-0.5621401,-0.4917428,-0.603873,-0.59996915,-0.6022781
-0.46162778,-0.5014708,-0.44211206,-0.38548577,-0.3460481,-0.3930254,-0.3777183,-0.45619732,-0.41991282,-0.43343416
0.22305654,0.24554494,0.18456902,0.21302079,0.22639565,0.18024476,0.1473947,0.12794216,0.21603078,0.2330551
0.17721994,0.3087117,0.36063656,0.2519237,0.22333445,0.29489878,0.3124302,0.28546292,0.20453782,0.22861183
0.6842874,0.6382775,0.6560719,0.61102766,0.6243512,0.656059,0.6965129,0.8302222,0.65659416,0.72625715
-1.1864191,-1.1139139,-1.1046035,-1.1007011,-1.0807353,-1.1010141,-1.1068752,-1.0928437,-1.1018283,-1.1932319
0.29754102,0.31695086,0.28304747,0.3147669,0.3396599,0.34935945,0.44445863,0.39375845,0.3999181,0.36635295
-0.84550935,-0.7568843,-0.7047213,-0.7445897,-0.7409424,-0.7226558,-0.7407964,-0.7909289,-0.6919128,-0.7489057
-0.7165939,-0.7898409,-0.8121524,-0.678754,-0.6613513,-0.6624624,-0.69278604,-0.78764725,-0.8068423,-0.7622355
1.500752,1.5445833,1.5155202,1.5536755,1.4906697,1.5503604,1.4076658,1.493122,1.4496081,1.3660868
-0.5217883,-0.4877389,-0.49881178,-0.55606014,-0.5113527,-0.51914483,-0.3777183,-0.47588742,-0.44672972,-0.4600937
-1.9742358,-2.0559225,-2.056562,-2.195968,-2.228684,-2.1500986,-2.2471206,-2.1397004,-2.1553493,-2.1574197
-0.25822783,-0.22957903,-0.22128159,-0.18199353,-0.12564194,-0.12358844,-0.10766017,-0.1017756,-0.11343397,-0.11796258
-0.7509714,-0.8035728,-0.81513655,-0.8792537,-0.8633903,-0.8860378,-0.9988519,-0.9845482,-0.9294339,-0.93996596
-1.1806896,-1.1606023,-1.1613033,-1.1725218,-1.154204,-1.1497421,-1.1488842,-1.1387873,-1.1018283,-1.1310263
-0.5905432,-0.4465432,-0.5197012,-0.45132148,-0.4348228,-0.4102235,-0.3057028,-0.41353542,-0.43523675,-0.39788806
-1.1921487,-1.1001819,-1.1075877,-1.1366115,-1.138898,-1.0780833,-1.124879,-1.0829986,-1.1209832,-1.0732638
-0.5962728,-0.60308695,-0.59430605,-0.5979556,-0.47767952,-0.49048135,-0.53675246,-0.5546478,-0.54633534,-0.54895896
-1.4385204,-1.4709433,-1.4686754,-1.4897304,-1.5001192,-1.4306445,-1.4879571,-1.3914768,-1.442786,-1.4909304
-1.5330585,-1.5560812,-1.614901,-1.6932225,-1.7052193,-1.6599525,-1.6619947,-1.6113495,-1.6151804,-1.6286715
-0.07488139,-0.042825118,-0.06311923,0.09032694,0.039662663,0.082788825,0.042372108,0.0032382365,0.012988551,-0.006881037
0.14284249,0.22357388,0.27111068,0.29980424,0.2692524,0.3522258,0.30342826,0.3478149,0.35777727,0.33969337
0.07408758,0.20160283,0.23231614,0.15317014,0.06721343,0.14584854,0.120388895,0.121378794,0.097270235,0.15751964
-1.9656415,-1.9735311,-2.02672,-2.067289,-2.0939913,-2.0841725,-2.0160708,-2.031405,-2.0710676,-2.0241218
-1.9140753,-1.9405745,-1.9730045,-2.0583115,-2.060318,-2.0870388,-2.0460773,-2.0970385,-2.0365887,-2.046338
-0.1436363,-0.17190504,-0.14070831,-0.12214288,-0.11645836,-0.092058584,-0.17367437,-0.21007112,-0.12492694,-0.20238455
1.028062,0.90467644,0.8739182,1.0090345,0.94577676,1.0143528,0.9335639,0.98774296,1.0665095,0.9884096
0.22019176,0.023088036,0.023422444,-0.02638183,-0.036867246,-0.15225196,-0.08965629,-0.045987,0.020650523,0.046438105
0.43218607,0.5146903,0.4471782,0.57511723,0.5968004,0.5299396,0.48346704,0.42329356,0.5033547,0.37968272
-1.0947459,-0.96560925,-0.97628313,-1.0258877,-0.9858382,-1.0035582,-1.0438616,-1.0403367,-1.1018283,-1.024388
-0.5991376,-0.5948478,-0.60027444,-0.71466434,-0.69808567,-0.61660075,-0.5727602,-0.6268448,-0.6152931,-0.6022781
-0.58767843,-0.5289346,-0.46896982,-0.4722692,-0.43788397,-0.4761496,-0.38371956,-0.4168171,-0.46588463,-0.40677458
-0.23530953,-0.4273185,-0.44808045,-0.5021945,-0.47155714,-0.5162785,-0.44373247,-0.6071547,-0.52718043,-0.46898025
-0.3613602,-0.31471685,-0.32274425,-0.22688152,-0.27564058,-0.23537613,-0.17067373,-0.25929636,-0.25134945,-0.23348738
0.8504451,0.73714715,0.748582,0.7935721,0.777411,0.7793121,0.7955342,0.9024192,0.8174955,0.8906578
0.32618892,0.2510377,0.24723712,0.34768477,0.3457823,0.22610638,0.24941665,0.29530796,0.21603078,0.20195226
-2.0630443,-2.0751472,-2.0834198,-2.1421025,-2.1766436,-2.1844947,-2.2231154,-2.195489,-2.1055465,-2.1618629
0.52385926,0.5668715,0.51283056,0.50329643,0.45904657,0.39808744,0.51047283,0.39047676,0.39225614,0.37523946
-0.39000806,-0.31197047,-0.37944397,-0.35556042,-0.3246197,-0.3070349,-0.3777183,-0.27898645,-0.23602551,-0.22904411
-0.72518826,-0.61407244,-0.6122112,-0.56803024,-0.55727065,-0.5592738,-0.53375185,-0.48901415,-0.51568747,-0.54007244
1.2515154,1.1436117,1.1275748,1.3172654,1.2549576,1.2321955,1.0805955,1.1780806,1.2810447,1.2461188
-2.0515852,-2.152046,-2.149072,-2.1660426,-2.1919496,-2.1500986,-2.2291167,-2.175799,-2.2204762,-2.1396465
-0.31265882,-0.3559126,-0.31976005,-0.24483672,-0.20829424,-0.1379202,-0.2666944,-0.17069094,-0.12492694,-0.10018953
0.76736623,0.7453863,0.78737646,0.871378,0.872308,0.8108419,0.7955342,0.863039,0.7217209,0.672938
0.1657608,0.3087117,0.2651423,0.27586398,0.29068077,0.37515664,0.29442632,0.33468816,0.3194674,0.29526076
1.7184758,1.599511,1.5901251,1.5028024,1.4784249,1.5360287,1.5126885,1.5128121,1.5032419,1.5882499
0.71580005,0.5888426,0.6381667,0.62898284,0.65190196,0.66752446,0.7445232,0.7678702,0.7753547,0.7395869
0.9306592,0.98157513,0.89182335,0.8803556,0.918226,0.8595699,0.9095587,0.87288404,0.8787913,0.9039876
-0.52465314,-0.63055074,-0.6271322,-0.7086793,-0.6460453,-0.6567297,-0.7167912,-0.77780217,-0.7455466,-0.67781353
0.42072693,0.33068275,0.3337788,0.18010293,0.16517171,0.079922475,0.15039535,0.17060404,0.25050965,0.26860118
0.3347833,0.30321893,0.3427314,0.35366982,0.30292556,0.31496325,0.41145155,0.3281248,0.35777727,0.3352501
0.18008474,0.23730579,0.21142678,0.15915519,0.13762096,0.25763622,0.2524173,0.28546292,0.097270235,0.14418986
0.21732697,0.25927684,0.2591739,0.23396851,0.1804777,0.3063642,0.23441342,0.25920948,0.21603078,0.13086008
-0.029044786,-0.0043757767,-0.006419512,0.06339415,0.10088659,0.048392616,0.10538567,-0.016451858,0.016819537,0.024221795
1.108276,1.1655827,1.1395116,1.1586611,1.0835305,1.146205,1.0745943,1.0139964,1.1201433,1.1083776
-1.9656415,-2.0669081,-2.1072934,-2.1331248,-2.1490927,-2.1586976,-2.2171142,-2.1462638,-2.1132085,-2.112987
1.4950224,1.5473298,1.5692357,1.5536755,1.5029145,1.7280742,1.5937058,1.4701502,1.472594,1.5615903
0.7874198,0.84425604,0.8231868,0.8983108,0.9243484,0.9054315,0.82254,0.85319394,0.86729836,0.7884628
-1.8023485,-1.9048716,-1.9133205,-1.9505802,-1.9746045,-1.9809839,-2.0040684,-1.9493628,-1.9484761,-1.9974623
-0.46162778,-0.4410504,-0.43912786,-0.42438868,-0.407272,-0.3070349,-0.34771183,-0.38400027,-0.44289872,-0.39788806
1.486428,1.3825468,1.4409153,1.460907,1.3682219,1.4385728,1.4946846,1.4471785,1.6028475,1.5082712
-0.85410374,-0.8996961,-0.9106308,-0.7894777,-0.83583957,-0.7255221,-0.92983705,-0.8434358,-0.9256029,-0.85554403
0.45510438,0.43779162,0.4471782,0.44045326,0.39170024,0.46687987,0.50447154,0.43970197,0.38459414,0.49076426
0.8991465,0.8827054,0.86496556,0.877363,0.918226,0.96849126,0.91255933,0.8991375,0.83665043,0.87732804
-0.65643334,-0.63329715,-0.624148,-0.55007505,-0.6031886,-0.5592738,-0.53375185,-0.5743379,-0.53867334,-0.5178561
0.6871522,0.63553107,0.733661,0.69481856,0.73149306,0.7019206,0.76852834,0.7514618,0.70256597,0.88621455
-2.0372612,-2.146553,-2.134151,-2.1031995,-2.1337867,-2.1930938,-2.2111127,-2.1692355,-2.1783352,-2.1840792
2.1310053,2.2037148,2.1601064,2.1043015,2.1457658,2.1293633,2.1218195,2.011628,2.0319178,2.0370193
0.74158317,0.7344008,0.70381904,0.82948256,0.8172065,0.7105197,0.82254,0.79412365,0.7293829,0.7040408
0.7501775,0.7344008,0.7664871,0.8205049,0.8325125,0.7850448,0.8435445,0.8105321,0.8021716,0.88177127
0.31759456,0.5503932,0.5546093,0.5811023,0.63047355,0.52707326,0.5224754,0.49549058,0.422904,0.42855862
-0.24390389,-0.21310075,-0.25709194,-0.2597994,-0.251151,-0.30990127,-0.320706,-0.35446513,-0.2934903,-0.2645902
-1.2723627,-1.3473563,-1.3582602,-1.3460888,-1.3868549,-1.3819165,-1.4189423,-1.3455333,-1.2972085,-1.3220865
0.76736623,0.9239011,0.9097285,0.89531827,0.8570021,0.82804006,0.9395652,0.8794474,0.91710114,0.9039876
0.8017437,0.85798794,0.7784239,0.72175133,0.78659457,0.7793121,0.7955342,0.7120816,0.7293829,0.7706897
0.5095353,0.42955247,0.39346272,0.3626474,0.3427211,0.52707326,0.4084509,0.33468816,0.40758008,0.34413663
0.76450145,0.7206689,0.7455978,0.7097812,0.63965714,0.7191188,0.76252705,0.74818015,0.70639694,0.75736
0.47802266,0.4872265,0.5008938,0.54519194,0.5172093,0.64172727,0.61249477,0.5086173,0.4803688,0.4774345
1.3259999,1.1738218,1.1544325,1.1287358,1.1080202,1.3267851,1.2426304,1.3257562,1.2925377,1.2994379
0.46369874,0.29772618,0.34571558,0.21900585,0.23251803,0.14298218,0.108386315,0.20013918,0.21219979,0.34857988
0.36343116,0.36363932,0.4024153,0.38658768,0.38251665,0.48407796,0.39944896,0.48236385,0.38076317,0.41967207
1.2228675,1.2726915,1.2857372,1.3471907,1.3590382,1.2493936,1.3026433,1.214179,1.2503968,1.2683351
0.50380576,0.53940773,0.47702017,0.5152666,0.48965853,0.5643358,0.42645475,0.43970197,0.43822795,0.43300188
0.44078043,0.5366613,0.49492535,0.50329643,0.49884212,0.47834527,0.57648706,0.48564553,0.4841998,0.5396401
2.4117546,2.3739905,2.3421423,2.1222568,2.2498465,2.1780913,2.277853,2.2183738,2.1851573,2.2414093
-0.23244473,-0.26802838,-0.24813935,-0.26877698,-0.27564058,-0.2841041,-0.18567696,-0.2330429,-0.15174383,-0.22460085
0.22878613,0.24829131,0.21739516,0.29082665,0.25088522,0.3235623,0.32143214,0.28546292,0.28498852,0.17529269
0.22305654,0.24005218,0.27111068,0.2040432,0.17435531,0.3464931,0.36344117,0.4528287,0.3194674,0.3352501
0.93638873,0.9458721,0.95449144,0.9581614,1.0529187,0.96275854,0.9245619,0.95492613,1.0167067,0.9084309
1.2400563,1.2507205,1.1395116,1.2394595,1.1141425,1.415642,1.2366291,1.2798127,1.3423405,1.3483138
0.5926142,0.47624093,0.4620992,0.42848313,0.38863906,0.42675096,0.28542438,0.46923712,0.4841998,0.5085373
0.35770157,0.32519,0.30990523,0.39556527,0.3427211,0.2662353,0.3184315,0.40688518,0.30414346,0.3130338
-0.89707553,-0.84476846,-0.8509469,-0.77152246,-0.7011469,-0.7771165,-0.743797,-0.83687246,-0.81067336,-0.87331706
-0.4100616,-0.42457214,-0.4779224,-0.32264256,-0.27257937,-0.30416855,-0.3867202,-0.29211318,-0.34712407,-0.3356824
-2.1289344,-2.1822562,-2.1878664,-2.2767663,-2.308275,-2.310614,-2.2921302,-2.2840943,-2.228138,-2.1929657
-0.08920533,-0.037332352,-0.060135037,-0.06528476,-0.0827852,-0.14078654,-0.09565759,-0.07224046,0.043636438,0.019778533
-0.10066448,0.03407356,-0.009403707,0.01551363,-0.00013289061,-0.026132507,0.006364362,0.0032382365,-0.009997363,0.08642746
-0.52465314,-0.5783695,-0.56147987,-0.5051871,-0.49604672,-0.5134121,-0.56075764,-0.5644928,-0.622955,-0.67781353
-0.215256,-0.16091952,-0.18547125,-0.13411301,-0.11033596,-0.18951452,-0.10766017,-0.08864887,-0.05596919,-0.07352996
1.944794,1.8988665,1.9512128,1.7511827,1.7508715,1.7940003,1.6987284,1.7326849,1.8441995,1.7793101
-0.41292638,-0.44928956,-0.44509625,-0.42139617,-0.42563918,-0.43602067,-0.35971442,-0.42666218,-0.43523675,-0.43787742
