Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,12,0.8985,0.904,0.89
SVM,Mutual Information,12,0.7764,0.7864,0.7579
SVM,K-Means Clustering,12,0.9446,0.9519,0.94
SVM,Laplacian Score,12,0.8646,0.8773,0.8534
SVM,Genetic Algorithm,12,0.9713,0.9744,0.9689
SVM,QPSO,12,0.9754,0.9779,0.9733
SVM,Quantum Amplitude (Qiskit),12,0.9046,0.9177,0.8967
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645


0,1,2,3,4,5,6,7,8,9,10,11
-0.1253868,-0.09558223,-0.121392235,-0.12794879,-0.223889,-0.21817802,-0.2606931,-0.13399614,-0.15936342,-0.12474738,-0.25110346,-0.12875792
0.8641604,0.9142984,0.8805821,0.8677827,0.62898284,0.7019206,0.74752384,0.7307271,0.8676962,0.8597573,0.7461928,0.83281946
0.3390326,0.28847843,0.25983033,0.21186435,0.37461755,0.48407796,0.40545025,0.5252787,0.39910027,0.38063172,0.39644656,0.34245333
0.27528876,0.35733393,0.28850636,0.21384001,-0.22089645,-0.17518276,-0.20968214,-0.18612486,-0.2363929,-0.24616963,-0.24417779,-0.22836354
0.2525231,0.27623746,0.30200094,0.3086716,0.42249808,0.47261256,0.585489,0.5896729,0.58525485,0.6037861,0.5453484,0.47653782
0.07798639,0.080381826,0.040543016,0.047884762,0.21002826,0.18024476,0.23141277,0.20637365,0.41514808,0.38063172,0.21637917,0.26583362
-0.3409017,-0.34346202,-0.30694303,-0.3235389,-0.3974559,-0.4102235,-0.42272794,-0.35477653,-0.4032901,-0.4397889,-0.386154,-0.43140575
0.7746155,0.72303313,0.7692516,0.84209913,0.5840948,0.6216628,0.61849606,0.5498098,0.5724166,0.584096,0.54881126,0.51867867
0.35269198,0.3971171,0.34754524,0.29681763,0.40155035,0.39808744,0.46546316,0.46701717,0.5114349,0.48564553,0.36874387,0.4573829
-0.35304338,-0.38018495,-0.46550462,-0.4163948,-0.8672835,-0.83730984,-0.845819,-0.8270013,-0.89114344,-0.8926611,-0.8397853,-0.8643071
1.2056452,1.1805397,1.0964957,1.1898149,1.5865934,1.5904894,1.389662,1.5494545,1.5609615,1.5390656,1.5080163,1.5109038
1.416607,1.4192388,1.4068716,1.4110886,1.8200109,1.8742582,1.9417807,1.8683593,1.7888404,1.8475437,1.8958538,1.8518616
-2.608361,-2.6034524,-2.7005482,-2.7022307,-2.2767663,-2.3306787,-2.328138,-2.2988708,-2.30656,-2.2906578,-2.3184156,-2.270279
-0.97834015,-0.9861133,-1.0373385,-1.0486053,-1.184492,-1.1067468,-1.2208997,-1.2072341,-1.2345666,-1.214266,-1.2483997,-1.1363071
0.9916481,1.0489492,1.0964957,0.9724926,1.4130265,1.4185083,1.4196684,1.4237323,1.403693,1.3848265,1.4352968,1.4879179
2.3257158,2.211842,2.1524487,2.2428405,2.7836065,2.7255642,2.6709375,2.7146842,2.6939368,2.690936,2.7961907,2.809608
0.09468121,0.06967097,0.16199444,0.18222947,0.24593864,0.24330448,0.25541794,0.30756465,0.40230983,0.36750498,0.30641285,0.27732655
-1.1771601,-1.1544268,-1.1537294,-1.1434369,-0.55606014,-0.61660075,-0.6147693,-0.6215528,-0.5926542,-0.57761955,-0.5489072,-0.5348424
0.4073296,0.4108882,0.36778715,0.288915,0.7905796,0.7248514,0.71451676,0.7797894,0.82597196,0.77443355,0.7115645,0.85197437
1.416607,1.4131182,1.5198889,1.5197498,1.7900857,1.8627927,1.794749,1.889824,1.7535353,1.7786283,1.7711917,1.8327067
-1.0086943,-1.0396676,-1.0845696,-1.0802158,-1.3221484,-1.3360549,-1.3739326,-1.3942842,-1.3051769,-1.3324065,-1.2830281,-1.3891522
-0.03432418,-0.040497832,-0.043798257,-0.07263036,-0.071269825,-0.106390335,-0.035644677,0.010124389,-0.08554351,-0.11490233,-0.11951576,-0.16706778
-0.1952015,-0.21646188,-0.19561255,-0.16351062,-0.13710554,-0.077726826,-0.08665565,-0.0052075833,-0.050238334,-0.09193055,-0.01563073,0.016819537
-0.20886089,-0.22564262,-0.23103589,-0.25439087,-0.7984553,-0.79144824,-0.7377957,-0.863798,-0.8237426,-0.82702744,-0.7913056,-0.8068423
0.34813884,0.28082782,0.32899016,0.31854987,-0.31366497,-0.21531168,-0.24268924,-0.15239452,-0.24281202,-0.28226814,-0.27188048,-0.23602551
-2.493015,-2.5055246,-2.5504208,-2.561959,-2.1391098,-2.1300342,-2.1450987,-2.2130117,-2.2199018,-2.2184608,-2.2630103,-2.1476874
-2.2972305,-2.295898,-2.3513753,-2.3703203,-2.1361172,-2.1042368,-2.1480992,-2.185414,-2.1075673,-2.1101654,-2.1106455,-2.1017156
-0.3120652,-0.32663068,-0.25465143,-0.2958797,-0.68473905,-0.6624624,-0.6237712,-0.5939553,-0.6536359,-0.5907463,-0.5766099,-0.6536029
1.0371794,1.0244672,0.91263175,0.86580706,0.77262443,0.81657463,0.85854775,0.75525826,0.7970859,0.8203771,0.80852383,0.76003075
-0.68390423,-0.68008894,-0.6544291,-0.56061786,-1.0079325,-1.0150236,-0.9868493,-1.0784457,-1.0291545,-1.0829986,-1.0821837,-1.0865043
0.2403814,0.24869527,0.30200094,0.25532883,0.3057893,0.38375568,0.32743344,0.36582616,0.41193852,0.38063172,0.32718986,0.31563643
0.9734355,0.88063574,0.92612636,0.87568533,0.78459454,0.876768,0.87955225,0.9024452,0.97040224,0.89585584,0.90202034,0.959242
-0.15725872,-0.15219675,-0.20910716,-0.16351062,-0.34059778,-0.29843584,-0.32370666,-0.23212077,-0.33909887,-0.2888315,-0.24071497,-0.3394621
-0.069231525,-0.049678564,-0.07922159,-0.03904418,-0.24483672,-0.24397518,-0.19167824,-0.17079288,-0.24602158,-0.29867655,-0.18877244,-0.25134945
0.9734355,0.921949,0.8485324,0.9151985,0.63197535,0.6531927,0.49847025,0.5467434,0.5627879,0.58737767,0.6076794,0.5799744
0.28894815,0.2777676,0.20922555,0.21976697,-0.2508218,-0.18378182,-0.25169116,-0.15546091,-0.20108773,-0.20350777,-0.24764062,-0.2130396
0.3921525,0.38640627,0.41501826,0.37189263,-0.032366894,0.02546181,0.054374695,0.08371785,0.11986842,0.11481543,0.032848947,0.043636438
0.08709265,0.1415867,0.23621476,0.14271633,0.371625,0.48121163,0.40545025,0.47928274,0.5082254,0.48236385,0.3825952,0.41524205
-0.664174,-0.64489615,-0.62406623,-0.6554494,-0.99296993,-1.0035582,-0.9868493,-1.1183088,-1.0644598,-1.0797169,-0.99215,-1.0750114
0.45893174,0.46291235,0.38634223,0.40943015,0.2609013,0.35509217,0.32743344,0.30143186,0.31244212,0.20998423,0.28909868,0.33096036
0.7700624,0.79647905,0.73382825,0.74924326,0.53920686,0.5012761,0.534478,0.5896729,0.42798632,0.4036035,0.5245714,0.5531575
0.26011163,0.25481576,0.24802254,0.26718277,-0.4064335,-0.35576287,-0.28469828,-0.30571422,-0.3776136,-0.40369037,-0.27188048,-0.32413816
0.17663758,0.16759878,0.18223634,0.22174263,0.28484157,0.27483433,0.27942312,0.31676385,0.3316995,0.39704013,0.33411554,0.25050965
0.11441145,0.10945415,-0.0066880966,0.01429858,-0.17600846,-0.100657634,-0.08665565,-0.017473161,-0.12405825,-0.15756421,-0.09527592,-0.20154665
-0.10869199,-0.118534066,-0.14838144,-0.07263036,0.21002826,0.26050258,0.2524173,0.24317038,0.3316995,0.39375845,0.38605803,0.3731012
1.1570785,1.1759493,1.0492647,1.0416406,0.9072884,0.876768,1.0145813,0.908578,0.9832405,0.93523604,0.91933453,0.96307296
-0.33634856,-0.36641386,-0.3187508,-0.34724677,-0.5620452,-0.5621401,-0.4917428,-0.61848646,-0.5830255,-0.603873,-0.5800727,-0.59996915
-0.21189632,-0.18585944,-0.171997,-0.21290207,-0.38548577,-0.3930254,-0.3777183,-0.35477653,-0.40970922,-0.45619732,-0.43117085,-0.41991282
0.17815529,0.097213164,0.09789508,0.10122752,0.21302079,0.18024476,0.1473947,0.21557282,0.24504133,0.12794216,0.27524734,0.21603078
0.44527236,0.446081,0.50779366,0.5121643,0.2519237,0.29489878,0.3124302,0.25543594,0.2899752,0.28546292,0.17828798,0.20453782
0.9096917,0.8423827,0.8890162,0.9053202,0.61102766,0.656059,0.6965129,0.6663328,0.7810381,0.8302222,0.68732464,0.65659416
-0.6216781,-0.58675146,-0.61225843,-0.6455711,-1.1007011,-1.1010141,-1.1068752,-1.112176,-1.0901363,-1.0928437,-1.1064235,-1.1018283
0.1508365,0.19667111,0.146813,0.15061896,0.3147669,0.34935945,0.44445863,0.43635324,0.4215672,0.39375845,0.35489252,0.3999181
-0.4608008,-0.47964293,-0.4250208,-0.37095466,-0.7445897,-0.7226558,-0.7407964,-0.7902045,-0.7788088,-0.7909289,-0.6804949,-0.6919128
-0.35152566,-0.40466693,-0.2917616,-0.32551455,-0.678754,-0.6624624,-0.69278604,-0.68288076,-0.7531323,-0.78764725,-0.79476845,-0.8068423
1.1510077,1.1025034,1.084688,1.1226425,1.5536755,1.5503604,1.4076658,1.3164084,1.4967703,1.493122,1.4629995,1.4496081
-0.33786628,-0.3128596,-0.2850143,-0.2622935,-0.55606014,-0.51914483,-0.3777183,-0.44370198,-0.48352912,-0.47588742,-0.36191416,-0.44672972
-2.4869442,-2.5055246,-2.5352392,-2.5382512,-2.195968,-2.1500986,-2.2471206,-2.1363518,-2.152501,-2.1397004,-2.186828,-2.1553493
-0.046465863,-0.042027954,0.027048413,-0.03904418,-0.18199353,-0.12358844,-0.10766017,-0.07573466,-0.088753074,-0.1017756,-0.116052926,-0.11343397
-1.435171,-1.4390295,-1.4421766,-1.4002724,-0.8792537,-0.8860378,-0.9988519,-1.0232505,-1.0163163,-0.9845482,-0.9679102,-0.9294339
-0.7643429,-0.73670346,-0.7438308,-0.75620794,-1.1725218,-1.1497421,-1.1488842,-1.0631137,-1.1222318,-1.1387873,-1.1202749,-1.1018283
0.020313395,0.042128768,0.05066397,0.05776305,-0.45132148,-0.4102235,-0.3057028,-0.33331177,-0.36798492,-0.41353542,-0.3480628,-0.43523675
-0.65810317,-0.7106914,-0.72021526,-0.7364514,-1.1366115,-1.0780833,-1.124879,-1.1489727,-1.0869267,-1.0829986,-1.0406296,-1.1209832
0.026384238,-0.008365265,0.0135538075,0.043933447,-0.5979556,-0.49048135,-0.53675246,-0.52036184,-0.528463,-0.5546478,-0.5592957,-0.54633534
-1.2940239,-1.2707161,-1.2498784,-1.2362928,-1.4897304,-1.4306445,-1.4879571,-1.4556122,-1.3886255,-1.3914768,-1.3280449,-1.442786
-1.9299445,-1.9500903,-1.9853343,-1.9593835,-1.6932225,-1.6599525,-1.6619947,-1.710123,-1.6325521,-1.6113495,-1.6050717,-1.6151804
0.40125874,0.3695749,0.38634223,0.4568459,0.09032694,0.082788825,0.042372108,0.028522756,0.04283895,0.0032382365,0.032848947,0.012988551
0.12048229,0.11251439,0.17380223,0.1723512,0.29980424,0.3522258,0.30342826,0.35662696,0.35737598,0.3478149,0.3410412,0.35777727
0.284395,0.23492417,0.28344586,0.27903673,0.15317014,0.14584854,0.120388895,0.12971377,0.103820615,0.121378794,0.18867649,0.097270235
-2.3958817,-2.4305487,-2.3901722,-2.4078577,-2.067289,-2.0841725,-2.0160708,-2.0964887,-2.0497952,-2.031405,-2.07948,-2.0710676
-2.3230314,-2.3632233,-2.336194,-2.342661,-2.0583115,-2.0870388,-2.0460773,-2.114887,-2.110777,-2.0970385,-2.100257,-2.0365887
-0.03584189,-0.022136364,0.02030111,0.016274238,-0.12214288,-0.092058584,-0.17367437,-0.18305846,-0.14331561,-0.21007112,-0.20954946,-0.12492694
0.67596436,0.64193666,0.6090032,0.6702169,1.0090345,1.0143528,0.9335639,0.98523784,0.9479353,0.98774296,0.9955169,1.0665095
-0.8083566,-0.8376915,-0.8214248,-0.831283,-0.02638183,-0.15225196,-0.08965629,-0.08493384,-0.08233395,-0.045987,-0.019093564,0.020650523
0.50294536,0.5424787,0.5955086,0.58131236,0.57511723,0.5299396,0.48346704,0.46088436,0.4536628,0.42329356,0.4726289,0.5033547
-0.5898062,-0.53166705,-0.60045063,-0.57444745,-1.0258877,-1.0035582,-1.0438616,-1.0324497,-1.0805075,-1.0403367,-1.012927,-1.1018283
-0.21948487,-0.22870286,-0.21754128,-0.21685338,-0.71466434,-0.61660075,-0.5727602,-0.61542004,-0.66647416,-0.6268448,-0.5523701,-0.6152931
0.19940323,0.23339404,0.14849983,0.12888671,-0.4722692,-0.4761496,-0.38371956,-0.38544047,-0.39045185,-0.4168171,-0.36537698,-0.46588463
-0.916114,-0.96469164,-0.9428762,-0.9300659,-0.5021945,-0.5162785,-0.44373247,-0.5080963,-0.62474984,-0.6071547,-0.47272485,-0.52718043
0.46500257,0.42924967,0.4926122,0.49635908,-0.22688152,-0.23537613,-0.17067373,-0.13399614,-0.26848853,-0.25929636,-0.105664425,-0.25134945
1.02352,0.90052736,0.91263175,0.9547116,0.7935721,0.7793121,0.7955342,0.7736566,0.84843886,0.9024192,0.8950947,0.8174955
0.60463196,0.6526475,0.514541,0.4864808,0.34768477,0.22610638,0.24941665,0.31676385,0.2707178,0.29530796,0.14712247,0.21603078
-2.4626608,-2.4565609,-2.5521076,-2.5678859,-2.1421025,-2.1844947,-2.2231154,-2.2283437,-2.2166924,-2.195489,-2.200679,-2.1055465
0.85657185,0.883696,0.91094494,0.8223426,0.50329643,0.39808744,0.51047283,0.43022043,0.4632915,0.39047676,0.37566954,0.39225614
-0.18913065,-0.13536541,-0.19055207,-0.20895076,-0.35556042,-0.3070349,-0.3777183,-0.24438635,-0.28132677,-0.27898645,-0.35152566,-0.23602551
0.15387192,0.11251439,0.06078492,0.05776305,-0.56803024,-0.5592738,-0.53375185,-0.46210033,-0.47711,-0.48901415,-0.48311335,-0.51568747
0.87478435,0.88216585,0.85190606,0.85197747,1.3172654,1.2321955,1.0805955,1.095628,1.140509,1.1780806,1.1790471,1.2810447
-2.5643475,-2.5544887,-2.5807836,-2.5718374,-2.1660426,-2.1500986,-2.2291167,-2.2344763,-2.2102733,-2.175799,-2.2283819,-2.2204762
-0.19064836,-0.19963054,-0.19055207,-0.15758365,-0.24483672,-0.1379202,-0.2666944,-0.15239452,-0.18824948,-0.17069094,-0.1229786,-0.12492694
1.1616316,1.1591179,1.1352928,1.1601801,0.871378,0.8108419,0.7955342,0.7307271,0.8452293,0.863039,0.763507,0.7217209
0.0354905,0.066610724,0.13669206,0.069616996,0.27586398,0.37515664,0.29442632,0.35049418,0.37021422,0.33468816,0.35489252,0.3194674
1.0766399,1.1070938,1.1083035,1.1759853,1.5028024,1.5360287,1.5126885,1.4973257,1.3683878,1.5128121,1.4595367,1.5032419
0.89906776,0.94337076,0.90588444,0.9053202,0.62898284,0.66752446,0.7445232,0.6632664,0.79066676,0.7678702,0.7461928,0.7753547
0.51964015,0.55931,0.5465906,0.59909326,0.8803556,0.8595699,0.9095587,0.862582,0.93830657,0.87288404,0.9054832,0.8787913
-0.8493347,-0.8422818,-0.9310684,-0.88462573,-0.7086793,-0.6567297,-0.7167912,-0.72887665,-0.791647,-0.77780217,-0.7428259,-0.7455466
-0.51088524,-0.5546189,-0.5312908,-0.5132021,0.18010293,0.079922475,0.15039535,0.08985064,0.20973614,0.17060404,0.219842,0.25050965
0.47866198,0.55165946,0.48080444,0.47462684,0.35366982,0.31496325,0.41145155,0.35356057,0.30923256,0.3281248,0.39644656,0.35777727
0.1356594,0.110984266,0.15862079,0.16839987,0.15915519,0.25763622,0.2524173,0.1634441,0.27392736,0.28546292,0.18175082,0.097270235
0.5044631,0.47515333,0.45887572,0.4252354,0.23396851,0.3063642,0.23441342,0.20944004,0.21615526,0.25920948,0.13673398,0.21603078
0.07039784,0.06814084,0.07596635,0.039982133,0.06339415,0.048392616,0.10538567,0.071452275,0.026791144,-0.016451858,0.06401446,0.016819537
0.7442613,0.7413946,0.7827462,0.6840465,1.1586611,1.146205,1.0745943,1.0833625,1.1116229,1.0139964,1.1305674,1.1201433
-2.540064,-2.5560186,-2.5521076,-2.5678859,-2.1331248,-2.1586976,-2.2171142,-2.1976798,-2.1557107,-2.1462638,-2.1695137,-2.1132085
1.1464546,1.2065518,1.2111999,1.1265938,1.5536755,1.7280742,1.5937058,1.4973257,1.4454173,1.4701502,1.4907022,1.472594
0.66534036,0.66947883,0.64780015,0.57538533,0.8983108,0.9054315,0.82254,0.82578534,0.87411535,0.85319394,0.84315217,0.86729836
-2.3549035,-2.372404,-2.3142653,-2.3169775,-1.9505802,-1.9809839,-2.0040684,-1.9615673,-1.963137,-1.9493628,-1.9513551,-1.9484761
-0.20279005,-0.1904498,-0.16524969,-0.11411917,-0.42438868,-0.3070349,-0.34771183,-0.23518716,-0.35514668,-0.38400027,-0.3168973,-0.44289872
1.128242,1.1728891,1.1724029,1.1957419,1.460907,1.4385728,1.4946846,1.475861,1.4101121,1.4471785,1.5080163,1.6028475
-0.64444375,-0.5729804,-0.5802088,-0.6277902,-0.7894777,-0.7255221,-0.92983705,-0.7810054,-0.8494191,-0.8434358,-0.8536366,-0.9256029
0.35269198,0.37263516,0.33742428,0.31854987,0.44045326,0.46687987,0.50447154,0.4455524,0.41514808,0.43970197,0.46570322,0.38459414
1.3179559,1.284588,1.3275908,1.2609386,0.877363,0.96849126,0.91255933,0.88098043,0.84843886,0.8991375,0.8154495,0.83665043
-0.34241942,-0.32510057,-0.30525622,-0.2524152,-0.55007505,-0.5592738,-0.53375185,-0.4804987,-0.5701873,-0.5743379,-0.48311335,-0.53867334
0.9415636,0.9035876,0.8670875,0.9250768,0.69481856,0.7019206,0.76852834,0.7337935,0.7553616,0.7514618,0.74965566,0.70256597
-2.5947018,-2.5912116,-2.528492,-2.544178,-2.1031995,-2.1930938,-2.2111127,-2.23141,-2.2006445,-2.1692355,-2.200679,-2.1783352
1.6351573,1.6258053,1.6582086,1.6343379,2.1043015,2.1293633,2.1218195,2.0308783,2.0070906,2.011628,2.141715,2.0319178
1.1358305,1.2142024,1.14204,1.0673242,0.82948256,0.7105197,0.82254,0.7889886,0.7553616,0.79412365,0.7046388,0.7293829
0.51053387,0.5134064,0.43357334,0.3402821,0.8205049,0.7850448,0.8435445,0.80125415,0.8323911,0.8105321,0.74965566,0.8021716
0.44982547,0.42465928,0.37959492,0.38177094,0.5811023,0.52707326,0.5224754,0.5160795,0.540321,0.49549058,0.5176458,0.422904
-0.6019479,-0.6127636,-0.5768351,-0.5467882,-0.2597994,-0.30990127,-0.320706,-0.2689175,-0.39687097,-0.35446513,-0.29958314,-0.2934903
-1.1968905,-1.169728,-1.1840923,-1.1928283,-1.3460888,-1.3819165,-1.4189423,-1.3206908,-1.3469012,-1.3455333,-1.3488219,-1.2972085
0.6896237,0.72456324,0.66804206,0.69787616,0.89531827,0.82804006,0.9395652,0.90551156,0.9158397,0.8794474,0.88124335,0.91710114
0.47259113,0.44455087,0.45381525,0.5003104,0.72175133,0.7793121,0.7955342,0.85031646,0.81634325,0.7120816,0.75311846,0.7293829
0.57276005,0.5470691,0.57864034,0.59119064,0.3626474,0.52707326,0.4084509,0.42408764,0.37021422,0.33468816,0.32718986,0.40758008
0.41036502,0.4124183,0.42007872,0.5121643,0.7097812,0.7191188,0.76252705,0.7245943,0.6975895,0.74818015,0.7046388,0.70639694
1.14949,1.120865,1.0880616,1.0594215,0.54519194,0.64172727,0.61249477,0.53141147,0.48896798,0.5086173,0.55919975,0.4803688
1.0083429,1.0106962,1.0728801,1.0653485,1.1287358,1.3267851,1.2426304,1.2489477,1.3170348,1.3257562,1.2586923,1.2925377
-0.559452,-0.53013694,-0.54309857,-0.54481256,0.21900585,0.14298218,0.108386315,0.14811213,0.17443097,0.20013918,0.19213933,0.21219979
0.26011163,0.3068399,0.25476983,0.17827816,0.38658768,0.48407796,0.39944896,0.49461472,0.51785403,0.48236385,0.3791324,0.38076317
0.88540834,0.8653345,0.939621,0.946809,1.3471907,1.2493936,1.3026433,1.2428149,1.2400054,1.214179,1.2067498,1.2503968
0.6805175,0.7169126,0.7625043,0.7828294,0.5152666,0.5643358,0.42645475,0.47928274,0.4472437,0.43970197,0.47609174,0.43822795
0.4847328,0.4323099,0.42513922,0.4766025,0.50329643,0.47834527,0.57648706,0.45781797,0.5114349,0.48564553,0.49686873,0.4841998
2.0115497,1.9624321,2.0394313,2.0156398,2.1222568,2.1780913,2.277853,2.184198,2.1900356,2.2183738,2.1763434,2.1851573
-0.21796715,-0.22870286,-0.21079399,-0.18524286,-0.26877698,-0.2841041,-0.18567696,-0.18612486,-0.27490765,-0.2330429,-0.20954946,-0.15174383
0.3921525,0.4108882,0.436947,0.39560053,0.29082665,0.3235623,0.32143214,0.26770154,0.30923256,0.28546292,0.21637917,0.28498852
0.15994276,0.16453855,0.18392317,0.14469199,0.2040432,0.3464931,0.36344117,0.35969335,0.35737598,0.4528287,0.282173,0.3194674
0.7867572,0.820961,0.7186468,0.727511,0.9581614,0.96275854,0.9245619,0.9515075,0.8965823,0.95492613,1.0024426,1.0167067
1.070569,1.1269854,1.0509515,0.99620044,1.2394595,1.415642,1.2366291,1.3041428,1.2560532,1.2798127,1.3210233,1.3423405
-0.31813604,-0.31132945,-0.34067953,-0.31168494,0.42848313,0.42675096,0.28542438,0.32289663,0.44082457,0.46923712,0.4310749,0.4841998
0.021831106,0.08803243,0.09114778,0.14666764,0.39556527,0.2662353,0.3184315,0.341295,0.35737598,0.40688518,0.4206864,0.30414346
-0.52150923,-0.48117304,-0.43345493,-0.40058953,-0.77152246,-0.7771165,-0.743797,-0.76873976,-0.814114,-0.83687246,-0.8293968,-0.81067336
-0.15422331,-0.10629308,-0.18549159,-0.13980272,-0.32264256,-0.30416855,-0.3867202,-0.2719839,-0.33267975,-0.29211318,-0.29265746,-0.34712407
-2.5901484,-2.5881512,-2.6769326,-2.6864254,-2.2767663,-2.310614,-2.2921302,-2.2866051,-2.2840931,-2.2840943,-2.2976384,-2.228138
-0.3120652,-0.30214873,-0.3238113,-0.35910073,-0.06528476,-0.14078654,-0.09565759,-0.020539556,-0.0694957,-0.07224046,-0.05372191,0.043636438
0.32082006,0.34968334,0.32224286,0.3738683,0.01551363,-0.026132507,0.006364362,0.080651455,0.013952896,0.0032382365,0.0986428,-0.009997363
-0.47901332,-0.47658268,-0.4705651,-0.4875185,-0.5051871,-0.5134121,-0.56075764,-0.6399512,-0.6054925,-0.5644928,-0.6285524,-0.622955
0.011207133,0.046719134,0.018614285,0.036030814,-0.13411301,-0.18951452,-0.10766017,-0.08493384,-0.11122,-0.08864887,-0.09181309,-0.05596919
1.3665226,1.3733351,1.3275908,1.3478675,1.7511827,1.7940003,1.6987284,1.6107821,1.6636674,1.7326849,1.7815802,1.8441995
-0.16029415,-0.1766787,-0.171997,-0.1832672,-0.42139617,-0.43602067,-0.35971442,-0.38544047,-0.41291878,-0.42666218,-0.43463367,-0.43523675
0.93701047,0.9449009,0.8687743,0.89741755,0.6738708,0.7850448,0.74752384,0.7705902,0.8099241,0.79740536,0.784284,0.7561998
0.011207133,0.04365889,0.011866983,0.077519625,-0.5650377,-0.487615,-0.43773118,-0.46823314,-0.4931578,-0.46932405,-0.44848502,-0.48887056
-0.15118788,-0.18432932,-0.171997,-0.1417784,-0.4004484,-0.3643619,-0.24869053,-0.31491342,-0.32626063,-0.33477503,-0.30997163,-0.30498323
-0.37884447,-0.41231754,-0.36260828,-0.2958797,-0.77451503,-0.7857155,-0.7077893,-0.8116693,-0.80448526,-0.81718236,-0.7497516,-0.7800254
0.023348816,0.031417914,0.048977144,0.012322921,0.43147567,0.44968176,0.4954696,0.5068803,0.55315924,0.5512792,0.53149706,0.5071857
1.1798441,1.1728891,1.1049298,1.183888,0.7905796,0.69045526,0.6965129,0.64180166,0.89979184,0.8433489,0.7461928,0.66808707
0.75488526,0.77811754,0.83166414,0.8164156,0.44643834,0.45254812,0.4864677,0.5038139,0.4793393,0.48564553,0.3098757,0.37693217
0.7913103,0.7765874,0.74900967,0.73343796,0.85342276,0.8137083,0.85854775,0.90551156,0.957564,0.997588,0.9124088,1.0052137
-0.82353365,-0.8331011,-0.89058465,-0.87869877,-1.2443427,-1.2930596,-1.2329023,-1.3022925,-1.2249378,-1.2339561,-1.2241598,-1.2205888
